Tissue,PMP,Total_Count,Total_Tissue_Count,VRF
cfDNA,r:10035:10053:10140:`010,0,3962133,0.0
cfDNA,r:10035:10053:10140:`011,0,3962133,0.0
cfDNA,r:10035:10053:10140:`100,0,3962133,0.0
cfDNA,r:10035:10053:10140:`101,0,3962133,0.0
cfDNA,r:10035:10053:10140:`110,0,3962133,0.0
cfDNA,r:10035:10053:10140:`111,0,3962133,0.0
cfDNA,r:10035:10053:10146:`000,450,3962133,0.0001135751879101484
cfDNA,r:10035:10053:10146:`001,0,3962133,0.0
cfDNA,r:10035:10053:10146:`010,0,3962133,0.0
cfDNA,r:10035:10053:10146:`011,0,3962133,0.0
cfDNA,r:10035:10053:10146:`100,0,3962133,0.0
cfDNA,r:10035:10053:10146:`101,0,3962133,0.0
cfDNA,r:10035:10053:10146:`110,0,3962133,0.0
cfDNA,r:10035:10053:10146:`111,0,3962133,0.0
cfDNA,r:10035:10053:10150:`000,450,3962133,0.0001135751879101484
cfDNA,r:10035:10053:10150:`001,0,3962133,0.0
cfDNA,r:10035:10053:10150:`010,0,3962133,0.0
cfDNA,r:10035:10053:10150:`011,0,3962133,0.0
cfDNA,r:10035:10053:10150:`100,0,3962133,0.0
cfDNA,r:10035:10053:10150:`101,0,3962133,0.0
cfDNA,r:10035:10053:10150:`110,0,3962133,0.0
cfDNA,r:10035:10053:10150:`111,0,3962133,0.0
cfDNA,r:10035:10053:10159:`000,364,3962133,9.18697075539867e-05
cfDNA,r:10035:10053:10159:`001,0,3962133,0.0
cfDNA,r:10035:10053:10159:`010,0,3962133,0.0
cfDNA,r:10035:10053:10159:`011,0,3962133,0.0
cfDNA,r:10035:10053:10159:`100,0,3962133,0.0
cfDNA,r:10035:10053:10159:`101,0,3962133,0.0
cfDNA,r:10035:10053:10159:`110,0,3962133,0.0
cfDNA,r:10035:10053:10159:`111,0,3962133,0.0
cfDNA,r:10035:10053:10162:`000,332,3962133,8.379324974704282e-05
cfDNA,r:10035:10053:10162:`001,0,3962133,0.0
cfDNA,r:10035:10053:10162:`010,0,3962133,0.0
cfDNA,r:10035:10053:10162:`011,0,3962133,0.0
cfDNA,r:10035:10053:10162:`100,0,3962133,0.0
cfDNA,r:10035:10053:10162:`101,0,3962133,0.0
cfDNA,r:10035:10053:10162:`110,0,3962133,0.0
cfDNA,r:10035:10053:10162:`111,0,3962133,0.0
cfDNA,r:10035:10053:10179:`000,94,3962133,2.3724594807897664e-05
cfDNA,r:10035:10053:10179:`001,0,3962133,0.0
cfDNA,r:10035:10053:10179:`010,0,3962133,0.0
cfDNA,r:10035:10053:10179:`011,0,3962133,0.0
cfDNA,r:10035:10053:10179:`100,0,3962133,0.0
cfDNA,r:10035:10053:10179:`101,0,3962133,0.0
cfDNA,r:10035:10053:10179:`110,0,3962133,0.0
cfDNA,r:10035:10053:10179:`111,0,3962133,0.0
cfDNA,r:10035:10058:10071:`000,1069,3962133,0.0002698041686132192
cfDNA,r:10035:10058:10071:`001,0,3962133,0.0
cfDNA,r:10035:10058:10071:`010,3,3962133,7.571679194009893e-07
cfDNA,r:10035:10058:10071:`011,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10058:10071:`100,0,3962133,0.0
cfDNA,r:10035:10058:10071:`101,0,3962133,0.0
cfDNA,r:10035:10058:10071:`110,0,3962133,0.0
cfDNA,r:10035:10058:10071:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10075:`000,1069,3962133,0.0002698041686132192
cfDNA,r:10035:10058:10075:`001,0,3962133,0.0
cfDNA,r:10035:10058:10075:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10075:`011,0,3962133,0.0
cfDNA,r:10035:10058:10075:`100,0,3962133,0.0
cfDNA,r:10035:10058:10075:`101,0,3962133,0.0
cfDNA,r:10035:10058:10075:`110,0,3962133,0.0
cfDNA,r:10035:10058:10075:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10081:`000,1069,3962133,0.0002698041686132192
cfDNA,r:10035:10058:10081:`001,0,3962133,0.0
cfDNA,r:10035:10058:10081:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10081:`011,0,3962133,0.0
cfDNA,r:10035:10058:10081:`100,0,3962133,0.0
cfDNA,r:10035:10058:10081:`101,0,3962133,0.0
cfDNA,r:10035:10058:10081:`110,0,3962133,0.0
cfDNA,r:10035:10058:10081:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10088:`000,1030,3962133,0.0002599609856610063
cfDNA,r:10035:10058:10088:`001,9,3962133,2.2715037582029678e-06
cfDNA,r:10035:10058:10088:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10088:`011,0,3962133,0.0
cfDNA,r:10035:10058:10088:`100,0,3962133,0.0
cfDNA,r:10035:10058:10088:`101,0,3962133,0.0
cfDNA,r:10035:10058:10088:`110,0,3962133,0.0
cfDNA,r:10035:10058:10088:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10096:`000,1039,3962133,0.0002622324894192093
cfDNA,r:10035:10058:10096:`001,0,3962133,0.0
cfDNA,r:10035:10058:10096:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10096:`011,0,3962133,0.0
cfDNA,r:10035:10058:10096:`100,0,3962133,0.0
cfDNA,r:10035:10058:10096:`101,0,3962133,0.0
cfDNA,r:10035:10058:10096:`110,0,3962133,0.0
cfDNA,r:10035:10058:10096:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10102:`000,1037,3962133,0.0002617277108062753
cfDNA,r:10035:10058:10102:`001,0,3962133,0.0
cfDNA,r:10035:10058:10102:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10102:`011,0,3962133,0.0
cfDNA,r:10035:10058:10102:`100,0,3962133,0.0
cfDNA,r:10035:10058:10102:`101,0,3962133,0.0
cfDNA,r:10035:10058:10102:`110,0,3962133,0.0
cfDNA,r:10035:10058:10102:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10109:`000,1002,3962133,0.00025289408507993044
cfDNA,r:10035:10058:10109:`001,35,3962133,8.833625726344875e-06
cfDNA,r:10035:10058:10109:`010,3,3962133,7.571679194009893e-07
cfDNA,r:10035:10058:10109:`011,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10058:10109:`100,0,3962133,0.0
cfDNA,r:10035:10058:10109:`101,0,3962133,0.0
cfDNA,r:10035:10058:10109:`110,0,3962133,0.0
cfDNA,r:10035:10058:10109:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10111:`000,1038,3962133,0.0002619801001127423
cfDNA,r:10035:10058:10111:`001,0,3962133,0.0
cfDNA,r:10035:10058:10111:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10111:`011,0,3962133,0.0
cfDNA,r:10035:10058:10111:`100,0,3962133,0.0
cfDNA,r:10035:10058:10111:`101,0,3962133,0.0
cfDNA,r:10035:10058:10111:`110,0,3962133,0.0
cfDNA,r:10035:10058:10111:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10058:10118:`000,938,3962133,0.00023674116946604265
cfDNA,r:10035:10058:10118:`001,0,3962133,0.0
cfDNA,r:10035:10058:10118:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10118:`011,0,3962133,0.0
cfDNA,r:10035:10058:10118:`100,0,3962133,0.0
cfDNA,r:10035:10058:10118:`101,0,3962133,0.0
cfDNA,r:10035:10058:10118:`110,0,3962133,0.0
cfDNA,r:10035:10058:10118:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10035:10058:10121:`000,890,3962133,0.00022462648275562683
cfDNA,r:10035:10058:10121:`001,0,3962133,0.0
cfDNA,r:10035:10058:10121:`010,17,3962133,4.29061820993894e-06
cfDNA,r:10035:10058:10121:`011,0,3962133,0.0
cfDNA,r:10035:10058:10121:`100,0,3962133,0.0
cfDNA,r:10035:10058:10121:`101,0,3962133,0.0
cfDNA,r:10035:10058:10121:`110,0,3962133,0.0
cfDNA,r:10035:10058:10121:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10035:10058:10130:`000,794,3962133,0.00020039710933479518
cfDNA,r:10035:10058:10130:`001,0,3962133,0.0
cfDNA,r:10035:10058:10130:`010,3,3962133,7.571679194009893e-07
cfDNA,r:10035:10058:10130:`011,0,3962133,0.0
cfDNA,r:10035:10058:10130:`100,0,3962133,0.0
cfDNA,r:10035:10058:10130:`101,0,3962133,0.0
cfDNA,r:10035:10058:10130:`110,0,3962133,0.0
cfDNA,r:10035:10058:10130:`111,0,3962133,0.0
cfDNA,r:10035:10058:10133:`000,761,3962133,0.0001920682622213843
cfDNA,r:10035:10058:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10035:10058:10133:`010,3,3962133,7.571679194009893e-07
cfDNA,r:10035:10058:10133:`011,0,3962133,0.0
cfDNA,r:10035:10058:10133:`100,0,3962133,0.0
cfDNA,r:10035:10058:10133:`101,0,3962133,0.0
cfDNA,r:10035:10058:10133:`110,0,3962133,0.0
cfDNA,r:10035:10058:10133:`111,0,3962133,0.0
cfDNA,r:10035:10058:10140:`000,617,3962133,0.0001557242020901368
cfDNA,r:10035:10058:10140:`001,0,3962133,0.0
cfDNA,r:10035:10058:10140:`010,3,3962133,7.571679194009893e-07
cfDNA,r:10035:10058:10140:`011,0,3962133,0.0
cfDNA,r:10035:10058:10140:`100,0,3962133,0.0
cfDNA,r:10035:10058:10140:`101,0,3962133,0.0
cfDNA,r:10035:10058:10140:`110,0,3962133,0.0
cfDNA,r:10035:10058:10140:`111,0,3962133,0.0
cfDNA,r:10035:10058:10146:`000,447,3962133,0.00011281801999074741
cfDNA,r:10035:10058:10146:`001,0,3962133,0.0
cfDNA,r:10035:10058:10146:`010,3,3962133,7.571679194009893e-07
cfDNA,r:10035:10058:10146:`011,0,3962133,0.0
cfDNA,r:10035:10058:10146:`100,0,3962133,0.0
cfDNA,r:10035:10058:10146:`101,0,3962133,0.0
cfDNA,r:10035:10058:10146:`110,0,3962133,0.0
cfDNA,r:10035:10058:10146:`111,0,3962133,0.0
cfDNA,r:10035:10058:10150:`000,447,3962133,0.00011281801999074741
cfDNA,r:10035:10058:10150:`001,0,3962133,0.0
cfDNA,r:10035:10058:10150:`010,3,3962133,7.571679194009893e-07
cfDNA,r:10035:10058:10150:`011,0,3962133,0.0
cfDNA,r:10035:10058:10150:`100,0,3962133,0.0
cfDNA,r:10035:10058:10150:`101,0,3962133,0.0
cfDNA,r:10035:10058:10150:`110,0,3962133,0.0
cfDNA,r:10035:10058:10150:`111,0,3962133,0.0
cfDNA,r:10035:10058:10159:`000,364,3962133,9.18697075539867e-05
cfDNA,r:10035:10058:10159:`001,0,3962133,0.0
cfDNA,r:10035:10058:10159:`010,0,3962133,0.0
cfDNA,r:10035:10058:10159:`011,0,3962133,0.0
cfDNA,r:10035:10058:10159:`100,0,3962133,0.0
cfDNA,r:10035:10058:10159:`101,0,3962133,0.0
cfDNA,r:10035:10058:10159:`110,0,3962133,0.0
cfDNA,r:10035:10058:10159:`111,0,3962133,0.0
cfDNA,r:10035:10058:10162:`000,332,3962133,8.379324974704282e-05
cfDNA,r:10035:10058:10162:`001,0,3962133,0.0
cfDNA,r:10035:10058:10162:`010,0,3962133,0.0
cfDNA,r:10035:10058:10162:`011,0,3962133,0.0
cfDNA,r:10035:10058:10162:`100,0,3962133,0.0
cfDNA,r:10035:10058:10162:`101,0,3962133,0.0
cfDNA,r:10035:10058:10162:`110,0,3962133,0.0
cfDNA,r:10035:10058:10162:`111,0,3962133,0.0
cfDNA,r:10035:10058:10179:`000,94,3962133,2.3724594807897664e-05
cfDNA,r:10035:10058:10179:`001,0,3962133,0.0
cfDNA,r:10035:10058:10179:`010,0,3962133,0.0
cfDNA,r:10035:10058:10179:`011,0,3962133,0.0
cfDNA,r:10035:10058:10179:`100,0,3962133,0.0
cfDNA,r:10035:10058:10179:`101,0,3962133,0.0
cfDNA,r:10035:10058:10179:`110,0,3962133,0.0
cfDNA,r:10035:10058:10179:`111,0,3962133,0.0
cfDNA,r:10035:10071:10075:`000,1072,3962133,0.0002705613365326202
cfDNA,r:10035:10071:10075:`001,0,3962133,0.0
cfDNA,r:10035:10071:10075:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10075:`011,0,3962133,0.0
cfDNA,r:10035:10071:10075:`100,0,3962133,0.0
cfDNA,r:10035:10071:10075:`101,0,3962133,0.0
cfDNA,r:10035:10071:10075:`110,0,3962133,0.0
cfDNA,r:10035:10071:10075:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10071:10081:`000,1072,3962133,0.0002705613365326202
cfDNA,r:10035:10071:10081:`001,0,3962133,0.0
cfDNA,r:10035:10071:10081:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10081:`011,0,3962133,0.0
cfDNA,r:10035:10071:10081:`100,0,3962133,0.0
cfDNA,r:10035:10071:10081:`101,0,3962133,0.0
cfDNA,r:10035:10071:10081:`110,0,3962133,0.0
cfDNA,r:10035:10071:10081:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10071:10088:`000,1033,3962133,0.0002607181535804073
cfDNA,r:10035:10071:10088:`001,9,3962133,2.2715037582029678e-06
cfDNA,r:10035:10071:10088:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10088:`011,0,3962133,0.0
cfDNA,r:10035:10071:10088:`100,0,3962133,0.0
cfDNA,r:10035:10071:10088:`101,0,3962133,0.0
cfDNA,r:10035:10071:10088:`110,0,3962133,0.0
cfDNA,r:10035:10071:10088:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10071:10096:`000,1042,3962133,0.0002629896573386103
cfDNA,r:10035:10071:10096:`001,0,3962133,0.0
cfDNA,r:10035:10071:10096:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10096:`011,0,3962133,0.0
cfDNA,r:10035:10071:10096:`100,0,3962133,0.0
cfDNA,r:10035:10071:10096:`101,0,3962133,0.0
cfDNA,r:10035:10071:10096:`110,0,3962133,0.0
cfDNA,r:10035:10071:10096:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10071:10102:`000,1040,3962133,0.0002624848787256763
cfDNA,r:10035:10071:10102:`001,0,3962133,0.0
cfDNA,r:10035:10071:10102:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10102:`011,0,3962133,0.0
cfDNA,r:10035:10071:10102:`100,0,3962133,0.0
cfDNA,r:10035:10071:10102:`101,0,3962133,0.0
cfDNA,r:10035:10071:10102:`110,0,3962133,0.0
cfDNA,r:10035:10071:10102:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10071:10109:`000,1005,3962133,0.0002536512529993314
cfDNA,r:10035:10071:10109:`001,35,3962133,8.833625726344875e-06
cfDNA,r:10035:10071:10109:`010,0,3962133,0.0
cfDNA,r:10035:10071:10109:`011,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10109:`100,0,3962133,0.0
cfDNA,r:10035:10071:10109:`101,0,3962133,0.0
cfDNA,r:10035:10071:10109:`110,0,3962133,0.0
cfDNA,r:10035:10071:10109:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10071:10111:`000,1041,3962133,0.0002627372680321433
cfDNA,r:10035:10071:10111:`001,0,3962133,0.0
cfDNA,r:10035:10071:10111:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10111:`011,0,3962133,0.0
cfDNA,r:10035:10071:10111:`100,0,3962133,0.0
cfDNA,r:10035:10071:10111:`101,0,3962133,0.0
cfDNA,r:10035:10071:10111:`110,0,3962133,0.0
cfDNA,r:10035:10071:10111:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10071:10118:`000,941,3962133,0.00023749833738544366
cfDNA,r:10035:10071:10118:`001,0,3962133,0.0
cfDNA,r:10035:10071:10118:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10118:`011,0,3962133,0.0
cfDNA,r:10035:10071:10118:`100,0,3962133,0.0
cfDNA,r:10035:10071:10118:`101,0,3962133,0.0
cfDNA,r:10035:10071:10118:`110,0,3962133,0.0
cfDNA,r:10035:10071:10118:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10035:10071:10121:`000,893,3962133,0.0002253836506750278
cfDNA,r:10035:10071:10121:`001,0,3962133,0.0
cfDNA,r:10035:10071:10121:`010,14,3962133,3.5334502905379502e-06
cfDNA,r:10035:10071:10121:`011,0,3962133,0.0
cfDNA,r:10035:10071:10121:`100,0,3962133,0.0
cfDNA,r:10035:10071:10121:`101,0,3962133,0.0
cfDNA,r:10035:10071:10121:`110,0,3962133,0.0
cfDNA,r:10035:10071:10121:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10035:10071:10130:`000,797,3962133,0.00020115427725419616
cfDNA,r:10035:10071:10130:`001,0,3962133,0.0
cfDNA,r:10035:10071:10130:`010,0,3962133,0.0
cfDNA,r:10035:10071:10130:`011,0,3962133,0.0
cfDNA,r:10035:10071:10130:`100,0,3962133,0.0
cfDNA,r:10035:10071:10130:`101,0,3962133,0.0
cfDNA,r:10035:10071:10130:`110,0,3962133,0.0
cfDNA,r:10035:10071:10130:`111,0,3962133,0.0
cfDNA,r:10035:10071:10133:`000,764,3962133,0.00019282543014078528
cfDNA,r:10035:10071:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10035:10071:10133:`010,0,3962133,0.0
cfDNA,r:10035:10071:10133:`011,0,3962133,0.0
cfDNA,r:10035:10071:10133:`100,0,3962133,0.0
cfDNA,r:10035:10071:10133:`101,0,3962133,0.0
cfDNA,r:10035:10071:10133:`110,0,3962133,0.0
cfDNA,r:10035:10071:10133:`111,0,3962133,0.0
cfDNA,r:10035:10071:10140:`000,620,3962133,0.0001564813700095378
cfDNA,r:10035:10071:10140:`001,0,3962133,0.0
cfDNA,r:10035:10071:10140:`010,0,3962133,0.0
cfDNA,r:10035:10071:10140:`011,0,3962133,0.0
cfDNA,r:10035:10071:10140:`100,0,3962133,0.0
cfDNA,r:10035:10071:10140:`101,0,3962133,0.0
cfDNA,r:10035:10071:10140:`110,0,3962133,0.0
cfDNA,r:10035:10071:10140:`111,0,3962133,0.0
cfDNA,r:10035:10071:10146:`000,450,3962133,0.0001135751879101484
cfDNA,r:10035:10071:10146:`001,0,3962133,0.0
cfDNA,r:10035:10071:10146:`010,0,3962133,0.0
cfDNA,r:10035:10071:10146:`011,0,3962133,0.0
cfDNA,r:10035:10071:10146:`100,0,3962133,0.0
cfDNA,r:10035:10071:10146:`101,0,3962133,0.0
cfDNA,r:10035:10071:10146:`110,0,3962133,0.0
cfDNA,r:10035:10071:10146:`111,0,3962133,0.0
cfDNA,r:10035:10071:10150:`000,450,3962133,0.0001135751879101484
cfDNA,r:10035:10071:10150:`001,0,3962133,0.0
cfDNA,r:10035:10071:10150:`010,0,3962133,0.0
cfDNA,r:10035:10071:10150:`011,0,3962133,0.0
cfDNA,r:10035:10071:10150:`100,0,3962133,0.0
cfDNA,r:10035:10071:10150:`101,0,3962133,0.0
cfDNA,r:10035:10071:10150:`110,0,3962133,0.0
cfDNA,r:10035:10071:10150:`111,0,3962133,0.0
cfDNA,r:10035:10071:10159:`000,364,3962133,9.18697075539867e-05
cfDNA,r:10035:10071:10159:`001,0,3962133,0.0
cfDNA,r:10035:10071:10159:`010,0,3962133,0.0
cfDNA,r:10035:10071:10159:`011,0,3962133,0.0
cfDNA,r:10035:10071:10159:`100,0,3962133,0.0
cfDNA,r:10035:10071:10159:`101,0,3962133,0.0
cfDNA,r:10035:10071:10159:`110,0,3962133,0.0
cfDNA,r:10035:10071:10159:`111,0,3962133,0.0
cfDNA,r:10035:10071:10162:`000,332,3962133,8.379324974704282e-05
cfDNA,r:10035:10071:10162:`001,0,3962133,0.0
cfDNA,r:10035:10071:10162:`010,0,3962133,0.0
cfDNA,r:10035:10071:10162:`011,0,3962133,0.0
cfDNA,r:10035:10071:10162:`100,0,3962133,0.0
cfDNA,r:10035:10071:10162:`101,0,3962133,0.0
cfDNA,r:10035:10071:10162:`110,0,3962133,0.0
cfDNA,r:10035:10071:10162:`111,0,3962133,0.0
cfDNA,r:10035:10071:10179:`000,94,3962133,2.3724594807897664e-05
cfDNA,r:10035:10071:10179:`001,0,3962133,0.0
cfDNA,r:10035:10071:10179:`010,0,3962133,0.0
cfDNA,r:10035:10071:10179:`011,0,3962133,0.0
cfDNA,r:10035:10071:10179:`100,0,3962133,0.0
cfDNA,r:10035:10071:10179:`101,0,3962133,0.0
cfDNA,r:10035:10071:10179:`110,0,3962133,0.0
cfDNA,r:10035:10071:10179:`111,0,3962133,0.0
cfDNA,r:10035:10075:10081:`000,1086,3962133,0.0002740947868231581
cfDNA,r:10035:10075:10081:`001,0,3962133,0.0
cfDNA,r:10035:10075:10081:`010,0,3962133,0.0
cfDNA,r:10035:10075:10081:`011,0,3962133,0.0
cfDNA,r:10035:10075:10081:`100,0,3962133,0.0
cfDNA,r:10035:10075:10081:`101,0,3962133,0.0
cfDNA,r:10035:10075:10081:`110,0,3962133,0.0
cfDNA,r:10035:10075:10081:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10075:10088:`000,1047,3962133,0.0002642516038709453
cfDNA,r:10035:10075:10088:`001,9,3962133,2.2715037582029678e-06
cfDNA,r:10035:10075:10088:`010,0,3962133,0.0
cfDNA,r:10035:10075:10088:`011,0,3962133,0.0
cfDNA,r:10035:10075:10088:`100,0,3962133,0.0
cfDNA,r:10035:10075:10088:`101,0,3962133,0.0
cfDNA,r:10035:10075:10088:`110,0,3962133,0.0
cfDNA,r:10035:10075:10088:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10075:10096:`000,1056,3962133,0.0002665231076291482
cfDNA,r:10035:10075:10096:`001,0,3962133,0.0
cfDNA,r:10035:10075:10096:`010,0,3962133,0.0
cfDNA,r:10035:10075:10096:`011,0,3962133,0.0
cfDNA,r:10035:10075:10096:`100,0,3962133,0.0
cfDNA,r:10035:10075:10096:`101,0,3962133,0.0
cfDNA,r:10035:10075:10096:`110,0,3962133,0.0
cfDNA,r:10035:10075:10096:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10075:10102:`000,1054,3962133,0.00026601832901621426
cfDNA,r:10035:10075:10102:`001,0,3962133,0.0
cfDNA,r:10035:10075:10102:`010,0,3962133,0.0
cfDNA,r:10035:10075:10102:`011,0,3962133,0.0
cfDNA,r:10035:10075:10102:`100,0,3962133,0.0
cfDNA,r:10035:10075:10102:`101,0,3962133,0.0
cfDNA,r:10035:10075:10102:`110,0,3962133,0.0
cfDNA,r:10035:10075:10102:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10075:10109:`000,1005,3962133,0.0002536512529993314
cfDNA,r:10035:10075:10109:`001,49,3962133,1.2367076016882825e-05
cfDNA,r:10035:10075:10109:`010,0,3962133,0.0
cfDNA,r:10035:10075:10109:`011,0,3962133,0.0
cfDNA,r:10035:10075:10109:`100,0,3962133,0.0
cfDNA,r:10035:10075:10109:`101,0,3962133,0.0
cfDNA,r:10035:10075:10109:`110,0,3962133,0.0
cfDNA,r:10035:10075:10109:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10075:10111:`000,1055,3962133,0.00026627071832268127
cfDNA,r:10035:10075:10111:`001,0,3962133,0.0
cfDNA,r:10035:10075:10111:`010,0,3962133,0.0
cfDNA,r:10035:10075:10111:`011,0,3962133,0.0
cfDNA,r:10035:10075:10111:`100,0,3962133,0.0
cfDNA,r:10035:10075:10111:`101,0,3962133,0.0
cfDNA,r:10035:10075:10111:`110,0,3962133,0.0
cfDNA,r:10035:10075:10111:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:10035:10075:10118:`000,955,3962133,0.0002410317876759816
cfDNA,r:10035:10075:10118:`001,0,3962133,0.0
cfDNA,r:10035:10075:10118:`010,0,3962133,0.0
cfDNA,r:10035:10075:10118:`011,0,3962133,0.0
cfDNA,r:10035:10075:10118:`100,0,3962133,0.0
cfDNA,r:10035:10075:10118:`101,0,3962133,0.0
cfDNA,r:10035:10075:10118:`110,0,3962133,0.0
cfDNA,r:10035:10075:10118:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10035:10075:10121:`000,907,3962133,0.00022891710096556577
cfDNA,r:10035:10075:10121:`001,0,3962133,0.0
cfDNA,r:10035:10075:10121:`010,0,3962133,0.0
cfDNA,r:10035:10075:10121:`011,0,3962133,0.0
cfDNA,r:10035:10075:10121:`100,0,3962133,0.0
cfDNA,r:10035:10075:10121:`101,0,3962133,0.0
cfDNA,r:10035:10075:10121:`110,0,3962133,0.0
cfDNA,r:10035:10075:10121:`111,2,3962133,5.047786129339929e-07
cfDNA,r:10035:10075:10130:`000,797,3962133,0.00020115427725419616
cfDNA,r:10035:10075:10130:`001,0,3962133,0.0
cfDNA,r:10035:10075:10130:`010,0,3962133,0.0
cfDNA,r:10035:10075:10130:`011,0,3962133,0.0
cfDNA,r:10035:10075:10130:`100,0,3962133,0.0
cfDNA,r:10035:10075:10130:`101,0,3962133,0.0
cfDNA,r:10035:10075:10130:`110,0,3962133,0.0
cfDNA,r:10035:10075:10130:`111,0,3962133,0.0
cfDNA,r:10035:10075:10133:`000,764,3962133,0.00019282543014078528
cfDNA,r:10035:10075:10133:`001,32,3962133,8.076457806943886e-06
cfDNA,r:10035:10075:10133:`010,0,3962133,0.0
cfDNA,r:10035:10075:10133:`011,0,3962133,0.0
cfDNA,r:10035:10075:10133:`100,0,3962133,0.0
cfDNA,r:10035:10075:10133:`101,0,3962133,0.0
cfDNA,r:10035:10075:10133:`110,0,3962133,0.0
cfDNA,r:10035:10075:10133:`111,0,3962133,0.0
cfDNA,r:10035:10075:10140:`000,620,3962133,0.0001564813700095378
cfDNA,r:10035:10075:10140:`001,0,3962133,0.0
cfDNA,r:10035:10075:10140:`010,0,3962133,0.0
cfDNA,r:10035:10075:10140:`011,0,3962133,0.0
cfDNA,r:10035:10075:10140:`100,0,3962133,0.0
cfDNA,r:10035:10075:10140:`101,0,3962133,0.0
cfDNA,r:10035:10075:10140:`110,0,3962133,0.0
cfDNA,r:10035:10075:10140:`111,0,3962133,0.0
cfDNA,r:10035:10075:10146:`000,450,3962133,0.0001135751879101484
cfDNA,r:10035:10075:10146:`001,0,3962133,0.0
cfDNA,r:10035:10075:10146:`010,0,3962133,0.0
cfDNA,r:10035:10075:10146:`011,0,3962133,0.0
cfDNA,r:10035:10075:10146:`100,0,3962133,0.0
cfDNA,r:10035:10075:10146:`101,0,3962133,0.0
cfDNA,r:10035:10075:10146:`110,0,3962133,0.0
cfDNA,r:10035:10075:10146:`111,0,3962133,0.0
cfDNA,r:10035:10075:10150:`000,450,3962133,0.0001135751879101484
cfDNA,r:10035:10075:10150:`001,0,3962133,0.0
cfDNA,r:10035:10075:10150:`010,0,3962133,0.0
cfDNA,r:10035:10075:10150:`011,0,3962133,0.0
cfDNA,r:10035:10075:10150:`100,0,3962133,0.0
cfDNA,r:10035:10075:10150:`101,0,3962133,0.0
cfDNA,r:10035:10075:10150:`110,0,3962133,0.0
cfDNA,r:10035:10075:10150:`111,0,3962133,0.0
cfDNA,r:10035:10075:10159:`000,364,3962133,9.18697075539867e-05
cfDNA,r:10035:10075:10159:`001,0,3962133,0.0
cfDNA,r:10035:10075:10159:`010,0,3962133,0.0
cfDNA,r:10035:10075:10159:`011,0,3962133,0.0
cfDNA,r:10035:10075:10159:`100,0,3962133,0.0
cfDNA,r:10035:10075:10159:`101,0,3962133,0.0
cfDNA,r:10035:10075:10159:`110,0,3962133,0.0
cfDNA,r:10035:10075:10159:`111,0,3962133,0.0
