strand,CpG_Coordinates,`000,`001,`010,`011,`100,`101,`110,`111,Sample_ID,Replicate,Tissue
r,13586:13686:13718,322,0,8,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13686:13724,204,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13586:13691:13701,719,9,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13691:13707,689,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13691:13709,667,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13691:13713,406,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13691:13718,328,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13691:13724,210,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13586:13701:13707,684,0,9,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13701:13709,662,0,9,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13701:13713,400,0,9,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13701:13718,330,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13701:13724,212,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13586:13707:13709,670,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13707:13713,408,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13707:13718,329,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13707:13724,211,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13586:13709:13713,409,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13709:13718,330,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13709:13724,212,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13586:13713:13718,329,0,0,0,21,0,0,0,13,Rep2,cfDNA
r,13586:13713:13724,212,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13586:13718:13724,212,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13600:13606,2967,43,115,0,14,8,0,0,13,Rep2,cfDNA
r,13596:13600:13627,2528,20,103,6,13,8,0,0,13,Rep2,cfDNA
r,13596:13600:13634,2422,16,103,6,12,8,0,0,13,Rep2,cfDNA
r,13596:13600:13636,2353,16,103,6,21,0,0,0,13,Rep2,cfDNA
r,13596:13600:13647,1996,16,103,0,8,8,0,0,13,Rep2,cfDNA
r,13596:13600:13661,1857,33,97,0,7,8,0,0,13,Rep2,cfDNA
r,13596:13600:13669,1626,59,79,0,6,8,0,0,13,Rep2,cfDNA
r,13596:13600:13678,1477,34,79,0,6,8,0,0,13,Rep2,cfDNA
r,13596:13600:13684,1410,8,49,0,6,4,0,0,13,Rep2,cfDNA
r,13596:13600:13686,1388,18,49,0,6,4,0,0,13,Rep2,cfDNA
r,13596:13600:13691,1230,0,49,0,0,4,0,0,13,Rep2,cfDNA
r,13596:13600:13701,1104,9,34,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13600:13707,1074,0,34,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13600:13709,1052,0,34,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13600:13713,799,8,17,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13600:13718,697,31,17,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13600:13724,586,0,17,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13600:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13606:13627,2588,26,43,0,13,0,0,8,13,Rep2,cfDNA
r,13596:13606:13634,2482,22,43,0,12,0,0,8,13,Rep2,cfDNA
r,13596:13606:13636,2413,22,43,0,13,0,8,0,13,Rep2,cfDNA
r,13596:13606:13647,2055,16,43,0,8,0,0,8,13,Rep2,cfDNA
r,13596:13606:13661,1910,33,43,0,7,0,0,8,13,Rep2,cfDNA
r,13596:13606:13669,1661,59,43,0,6,0,0,8,13,Rep2,cfDNA
r,13596:13606:13678,1512,34,43,0,6,0,0,8,13,Rep2,cfDNA
r,13596:13606:13684,1415,8,43,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13606:13686,1393,18,43,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13606:13691,1235,0,43,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13606:13701,1094,9,43,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13606:13707,1064,0,43,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13606:13709,1042,0,43,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13606:13713,772,8,43,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13606:13718,670,31,43,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13606:13724,559,0,43,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13606:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13627:13634,2513,6,10,16,12,0,0,8,13,Rep2,cfDNA
r,13596:13627:13636,2450,0,4,22,13,0,8,0,13,Rep2,cfDNA
r,13596:13627:13647,2092,0,6,16,8,0,0,8,13,Rep2,cfDNA
r,13596:13627:13661,1953,17,0,16,7,0,0,8,13,Rep2,cfDNA
r,13596:13627:13669,1704,43,0,16,6,0,0,8,13,Rep2,cfDNA
r,13596:13627:13678,1556,34,0,0,6,0,0,8,13,Rep2,cfDNA
r,13596:13627:13684,1459,8,0,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13627:13686,1437,18,0,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13627:13691,1279,0,0,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13627:13701,1138,9,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13627:13707,1108,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13627:13709,1086,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13627:13713,816,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13627:13718,714,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13627:13724,603,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13627:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13634:13636,2444,6,6,16,12,0,8,0,13,Rep2,cfDNA
r,13596:13634:13647,2095,0,0,16,8,0,0,8,13,Rep2,cfDNA
r,13596:13634:13661,1948,17,0,16,7,0,0,8,13,Rep2,cfDNA
r,13596:13634:13669,1700,43,0,16,6,0,0,8,13,Rep2,cfDNA
r,13596:13634:13678,1553,34,0,0,6,0,0,8,13,Rep2,cfDNA
r,13596:13634:13684,1457,8,0,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13634:13686,1435,18,0,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13634:13691,1279,0,0,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13634:13701,1138,9,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13634:13707,1108,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13634:13709,1086,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13634:13713,816,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13634:13718,714,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13634:13724,603,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13634:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13636:13647,2090,0,6,16,8,8,0,0,13,Rep2,cfDNA
r,13596:13636:13661,1951,17,0,16,7,8,0,0,13,Rep2,cfDNA
r,13596:13636:13669,1704,43,0,16,6,8,0,0,13,Rep2,cfDNA
r,13596:13636:13678,1556,34,0,0,6,8,0,0,13,Rep2,cfDNA
r,13596:13636:13684,1459,8,0,0,6,4,0,0,13,Rep2,cfDNA
r,13596:13636:13686,1437,18,0,0,6,4,0,0,13,Rep2,cfDNA
r,13596:13636:13691,1279,0,0,0,0,4,0,0,13,Rep2,cfDNA
r,13596:13636:13701,1138,9,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13636:13707,1108,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13636:13709,1086,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13636:13713,816,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13636:13718,714,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13636:13724,603,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13636:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13647:13661,1951,17,0,16,7,0,0,8,13,Rep2,cfDNA
r,13596:13647:13669,1704,43,0,16,6,0,0,8,13,Rep2,cfDNA
r,13596:13647:13678,1555,34,0,0,6,0,0,8,13,Rep2,cfDNA
r,13596:13647:13684,1458,8,0,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13647:13686,1436,18,0,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13647:13691,1279,0,0,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13647:13701,1138,9,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13647:13707,1108,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13647:13709,1086,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13647:13713,816,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13647:13718,714,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13647:13724,603,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13647:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13661:13669,1702,35,0,24,6,0,0,8,13,Rep2,cfDNA
r,13596:13661:13678,1545,34,8,0,6,0,0,8,13,Rep2,cfDNA
r,13596:13661:13684,1457,0,0,8,6,0,0,4,13,Rep2,cfDNA
r,13596:13661:13686,1435,10,0,8,6,0,0,4,13,Rep2,cfDNA
r,13596:13661:13691,1269,0,8,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13661:13701,1128,9,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13661:13707,1098,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13661:13709,1076,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13661:13713,807,8,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13661:13718,705,31,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13661:13724,594,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13661:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13669:13678,1525,21,30,13,6,0,0,8,13,Rep2,cfDNA
r,13596:13669:13684,1423,0,35,8,6,0,0,4,13,Rep2,cfDNA
r,13596:13669:13686,1401,10,35,8,6,0,0,4,13,Rep2,cfDNA
r,13596:13669:13691,1248,0,30,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13669:13701,1107,9,30,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13669:13707,1077,0,30,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13669:13709,1055,0,30,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13669:13713,785,8,30,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13669:13718,683,31,30,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13669:13724,586,0,16,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13669:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13678:13684,1421,8,34,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13678:13686,1399,18,34,0,6,0,0,4,13,Rep2,cfDNA
r,13596:13678:13691,1256,0,21,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13678:13701,1136,9,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13678:13707,1106,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13678:13709,1084,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13678:13713,815,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13678:13718,713,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13678:13724,602,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13678:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13684:13686,1434,10,0,8,6,0,0,4,13,Rep2,cfDNA
r,13596:13684:13691,1269,0,8,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13684:13701,1128,9,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13684:13707,1098,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13684:13709,1076,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13684:13713,807,8,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13684:13718,705,31,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13684:13724,594,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13684:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13686:13691,1261,0,18,0,0,0,0,4,13,Rep2,cfDNA
r,13596:13686:13701,1129,0,9,9,0,0,0,0,13,Rep2,cfDNA
r,13596:13686:13707,1091,0,17,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13686:13709,1069,0,17,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13686:13713,799,8,17,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13686:13718,706,31,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13686:13724,595,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13686:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13691:13701,1133,9,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13691:13707,1103,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13691:13709,1081,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13691:13713,812,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13691:13718,711,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13691:13724,600,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13691:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13701:13707,1099,0,9,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13701:13709,1077,0,9,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13701:13713,807,8,9,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13701:13718,714,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13701:13724,603,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13701:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13707:13709,1085,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13707:13713,815,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13707:13718,713,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13707:13724,602,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13707:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13709:13713,816,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13709:13718,714,31,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13709:13724,603,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13709:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13713:13718,705,31,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13713:13724,595,0,8,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13713:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13718:13724,572,0,31,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13718:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13596:13724:13742,11,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,1359:1374:1421,15,2,0,0,2,0,20,2,13,Rep2,cfDNA
r,1359:1374:1442,9,0,0,0,0,0,0,12,13,Rep2,cfDNA
r,1359:1421:1442,9,0,0,0,0,10,0,2,13,Rep2,cfDNA
r,13600:13606:13627,2640,20,43,8,103,6,0,0,13,Rep2,cfDNA
r,13600:13606:13634,2532,16,43,8,103,6,0,0,13,Rep2,cfDNA
r,13600:13606:13636,2464,16,51,0,103,6,0,0,13,Rep2,cfDNA
r,13600:13606:13647,2102,16,43,8,103,0,0,0,13,Rep2,cfDNA
r,13600:13606:13661,1962,33,43,8,97,0,0,0,13,Rep2,cfDNA
r,13600:13606:13669,1729,59,43,8,79,0,0,0,13,Rep2,cfDNA
r,13600:13606:13678,1581,34,43,8,79,0,0,0,13,Rep2,cfDNA
r,13600:13606:13684,1514,8,43,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13606:13686,1491,19,43,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13606:13691,1327,0,43,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13606:13701,1201,9,43,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13606:13707,1171,0,43,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13606:13709,1149,0,43,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13606:13713,896,8,43,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13606:13718,793,32,43,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13606:13724,683,0,43,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13606:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13627:13634,2569,0,4,24,97,6,6,0,13,Rep2,cfDNA
r,13600:13627:13636,2501,0,12,16,103,0,0,6,13,Rep2,cfDNA
r,13600:13627:13647,2145,0,0,24,97,0,6,0,13,Rep2,cfDNA
r,13600:13627:13661,2005,17,0,24,97,0,0,0,13,Rep2,cfDNA
r,13600:13627:13669,1772,43,0,24,79,0,0,0,13,Rep2,cfDNA
r,13600:13627:13678,1625,34,0,8,79,0,0,0,13,Rep2,cfDNA
r,13600:13627:13684,1558,8,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13627:13686,1535,19,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13627:13691,1371,0,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13627:13701,1245,9,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13627:13707,1215,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13627:13709,1193,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13627:13713,940,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13627:13718,837,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13627:13724,727,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13627:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13634:13636,2500,0,8,16,97,6,6,0,13,Rep2,cfDNA
r,13600:13634:13647,2142,0,0,24,103,0,0,0,13,Rep2,cfDNA
r,13600:13634:13661,2000,17,0,24,97,0,0,0,13,Rep2,cfDNA
r,13600:13634:13669,1768,43,0,24,79,0,0,0,13,Rep2,cfDNA
r,13600:13634:13678,1622,34,0,8,79,0,0,0,13,Rep2,cfDNA
r,13600:13634:13684,1556,8,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13634:13686,1533,19,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13634:13691,1371,0,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13634:13701,1245,9,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13634:13707,1215,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13634:13709,1193,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13634:13713,940,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13634:13718,837,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13634:13724,727,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13634:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13636:13647,2143,8,0,16,97,0,6,0,13,Rep2,cfDNA
r,13600:13636:13661,2003,25,0,16,97,0,0,0,13,Rep2,cfDNA
r,13600:13636:13669,1772,51,0,16,79,0,0,0,13,Rep2,cfDNA
r,13600:13636:13678,1625,42,0,0,79,0,0,0,13,Rep2,cfDNA
r,13600:13636:13684,1558,12,0,0,49,0,0,0,13,Rep2,cfDNA
r,13600:13636:13686,1535,23,0,0,49,0,0,0,13,Rep2,cfDNA
r,13600:13636:13691,1371,4,0,0,49,0,0,0,13,Rep2,cfDNA
r,13600:13636:13701,1245,9,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13636:13707,1215,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13636:13709,1193,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13636:13713,940,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13636:13718,837,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13636:13724,727,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13636:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13647:13661,2003,17,0,24,97,0,0,0,13,Rep2,cfDNA
r,13600:13647:13669,1772,43,0,24,79,0,0,0,13,Rep2,cfDNA
r,13600:13647:13678,1624,34,0,8,79,0,0,0,13,Rep2,cfDNA
r,13600:13647:13684,1557,8,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13647:13686,1534,19,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13647:13691,1371,0,0,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13647:13701,1245,9,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13647:13707,1215,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13647:13709,1193,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13647:13713,940,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13647:13718,837,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13647:13724,727,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13647:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13661:13669,1770,35,0,32,79,0,0,0,13,Rep2,cfDNA
r,13600:13661:13678,1614,34,8,8,79,0,0,0,13,Rep2,cfDNA
r,13600:13661:13684,1556,0,0,12,49,0,0,0,13,Rep2,cfDNA
r,13600:13661:13686,1533,11,0,12,49,0,0,0,13,Rep2,cfDNA
r,13600:13661:13691,1361,0,8,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13661:13701,1235,9,8,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13661:13707,1205,0,8,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13661:13709,1183,0,8,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13661:13713,931,8,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13661:13718,828,32,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13661:13724,718,0,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13661:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13669:13678,1593,21,30,21,79,0,0,0,13,Rep2,cfDNA
r,13600:13669:13684,1521,0,35,12,49,0,0,0,13,Rep2,cfDNA
r,13600:13669:13686,1498,11,35,12,49,0,0,0,13,Rep2,cfDNA
r,13600:13669:13691,1339,0,30,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13669:13701,1213,9,30,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13669:13707,1183,0,30,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13669:13709,1161,0,30,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13669:13713,908,8,30,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13669:13718,805,32,30,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13669:13724,709,0,16,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13669:13742,148,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13678:13684,1520,8,34,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13678:13686,1497,19,34,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13678:13691,1348,0,21,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13678:13701,1243,9,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13678:13707,1213,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13678:13709,1191,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13678:13713,939,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13678:13718,836,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13678:13724,726,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13678:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13684:13686,1532,11,0,12,49,0,0,0,13,Rep2,cfDNA
r,13600:13684:13691,1361,0,8,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13684:13701,1235,9,8,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13684:13707,1205,0,8,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13684:13709,1183,0,8,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13684:13713,931,8,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13684:13718,828,32,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13684:13724,718,0,8,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13684:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13686:13691,1352,0,19,4,49,0,0,0,13,Rep2,cfDNA
r,13600:13686:13701,1235,0,10,9,34,0,0,0,13,Rep2,cfDNA
r,13600:13686:13707,1197,0,18,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13686:13709,1175,0,18,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13686:13713,922,8,18,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13686:13718,828,32,9,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13686:13724,718,0,9,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13686:13742,148,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13691:13701,1240,9,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13691:13707,1210,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13691:13709,1188,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13691:13713,936,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13691:13718,834,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13691:13724,724,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13691:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13701:13707,1206,0,9,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13701:13709,1184,0,9,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13701:13713,931,8,9,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13701:13718,837,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13701:13724,727,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13701:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13707:13709,1192,0,0,0,34,0,0,0,13,Rep2,cfDNA
r,13600:13707:13713,939,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13707:13718,836,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13707:13724,726,0,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13707:13742,149,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13600:13709:13713,940,8,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13709:13718,837,32,0,0,17,0,0,0,13,Rep2,cfDNA
r,13600:13709:13724,727,0,0,0,17,0,0,0,13,Rep2,cfDNA
